IC2149	<b>IC2149</b>: PLNNB (3b(2)) in Auriga<br><b>R.A.:</b> 5 56.4<br><b>Dec.:</b> +46 6<br><b>Magnitude:</b> 10.6<br><b>Size:</b>  12 s x  6 s<br><b>Star magnitude:</b> 11.3<br><b>Dreyer code:</b> S; vB</red>
NGC2126	<b>NGC2126</b>: OPNCL (II 1 p) in Auriga<br><b>R.A.:</b> 6 2.5<br><b>Dec.:</b> +49 52<br><b>Magnitude:</b> 10.2<br><b>Size:</b>  6 m<br><b>Number of stars:</b> 40<br><b>Star magnitude:</b> 13<br><b>Other catalogs:</b>  H<br><b>Dreyer code:</b> Cl; not Ri; *7 north<br><b>Notes:</b> H VIII 68; Scattered 20 * mags 11..14</red>
SH2-241	<b>SH2-241</b>: BRTNB (E+R) in Auriga<br><b>R.A.:</b> 6 4.1<br><b>Dec.:</b> +30 15<br><b>Size:</b>  2 m</red>
NGC2165	<b>NGC2165</b>: OPNCL in Auriga<br><b>R.A.:</b> 6 11.1<br><b>Dec.:</b> +51 41<br><b>Size:</b>  6 m<br><b>Dreyer code:</b> Cl; pL; poor; st 11</red>
NGC2192	<b>NGC2192</b>: OPNCL (III 1 p) in Auriga<br><b>R.A.:</b> 6 15.3<br><b>Dec.:</b> +39 51<br><b>Magnitude:</b> 10.9<br><b>Size:</b>  6 m<br><b>Number of stars:</b> 45<br><b>Star magnitude:</b> 14<br><b>Dreyer code:</b> Cl; cL; C; iF; st vS<br><b>Notes:</b> H VII 57; 25* mags 12...</red>
NGC2208	<b>NGC2208</b>: GALXY (SO) in Auriga<br><b>R.A.:</b> 6 22.6<br><b>Dec.:</b> +51 55<br><b>Magnitude:</b> 12.8<br><b>Surface brightness:</b> 13.3<br><b>Size:</b>  1.6 m x  1.1 m<br><b>Dreyer code:</b> pF; pS; lE</red>
UGC3475	<b>UGC3475</b>: GALXY (Sm) in Auriga<br><b>R.A.:</b> 6 30.5<br><b>Dec.:</b> +39 29<br><b>Magnitude:</b> 14.2<br><b>Size:</b>  2.3 m x  1.2 m</red>
NGC2240	<b>NGC2240</b>: OPNCL in Auriga<br><b>R.A.:</b> 6 33.2<br><b>Dec.:</b> +35 15<br><b>Dreyer code:</b> Cl; pL; P; vlC; *7; 10...15<br><b>Notes:</b> H VIII 49</red>
NGC2242	<b>NGC2242</b>: PLNNB (2) in Auriga<br><b>R.A.:</b> 6 34.1<br><b>Dec.:</b> +44 47<br><b>Magnitude:</b> 14.5<br><b>Surface brightness:</b> 13<br><b>Size:</b>  22 s<br><b>Star magnitude:</b> 17.6<br><b>Dreyer code:</b> eeF; vS; R; F* nf</red>
NGC2281	<b>NGC2281</b>: OPNCL (I 3 p) in Auriga<br><b>R.A.:</b> 6 48.3<br><b>Dec.:</b> +41 5<br><b>Magnitude:</b>  5.4<br><b>Size:</b>  15 m<br><b>Number of stars:</b> 30<br><b>Star magnitude:</b>  7.3<br><b>Other catalogs:</b>  H<br><b>Dreyer code:</b> Cl; pRi; vlC; st pL<br><b>Notes:</b> H VIII 71</red>
NGC2303	<b>NGC2303</b>: GALXY (Elliptical) in Auriga<br><b>R.A.:</b> 6 56.3<br><b>Dec.:</b> +45 30<br><b>Magnitude:</b> 12.6<br><b>Surface brightness:</b> 13.5<br><b>Size:</b>  1.5 m x  1.5 m<br><b>Dreyer code:</b> eF; vS; R; sev st nr</red>
NGC2387	<b>NGC2387</b>: GALXY (S) in Auriga<br><b>R.A.:</b> 7 29.0<br><b>Dec.:</b> +36 53<br><b>Magnitude:</b> 15.5<br><b>Size:</b>  0.4 m x  0.4 m<br><b>Dreyer code:</b> pB; S; stellar<br><b>Notes:</b> H II 820; double system</red>
NGC5239	<b>NGC5239</b>: GALXY (SBbc) in Boötes<br><b>R.A.:</b> 13 36.4<br><b>Dec.:</b> +7 22<br><b>Magnitude:</b> 12.8<br><b>Surface brightness:</b> 13.9<br><b>Size:</b>  1.8 m x  1.8 m<br><b>Dreyer code:</b> vF; pL; R; er<br><b>Notes:</b> H III 101; dif irr annex n; disrupted spir arm?</red>
NGC5251	<b>NGC5251</b>: GALXY (Sa) in Boötes<br><b>R.A.:</b> 13 37.4<br><b>Dec.:</b> +27 25<br><b>Magnitude:</b> 13.8<br><b>Surface brightness:</b> 12.9<br><b>Size:</b>  0.7 m x  0.7 m<br><b>Dreyer code:</b> vF; S; vlE<br><b>Notes:</b> H III 369</red>
UGC8614	<b>UGC8614</b>: GALXY (Ir+) in Boötes<br><b>R.A.:</b> 13 37.4<br><b>Dec.:</b> +7 39<br><b>Magnitude:</b> 12.7<br><b>Surface brightness:</b> 14.5<br><b>Size:</b>  3.4 m x  1.7 m</red>
NGC5248	<b>NGC5248</b>: GALXY (SBbc) in Boötes<br><b>R.A.:</b> 13 37.5<br><b>Dec.:</b> +8 53<br><b>Magnitude:</b> 10.3<br><b>Surface brightness:</b> 13.8<br><b>Size:</b>  5.9 m x  4.5 m<br><b>Other catalogs:</b>  CH<br><b>Dreyer code:</b> B; L; E150; psbMRN<br><b>Notes:</b> H I 34; eBN in vB lens w many dk lanes</red>
NGC5249	<b>NGC5249</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 13 37.6<br><b>Dec.:</b> +15 58<br><b>Magnitude:</b> 12.9<br><b>Surface brightness:</b> 13.4<br><b>Size:</b>  1.6 m x  1.2 m<br><b>Dreyer code:</b> vF; S; R; bM<br><b>Notes:</b> H III 72</red>
NGC5293	<b>NGC5293</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 13 46.9<br><b>Dec.:</b> +16 16<br><b>Magnitude:</b> 13.1<br><b>Surface brightness:</b> 14.1<br><b>Size:</b>  1.8 m x  1.5 m<br><b>Dreyer code:</b> eF; vL; resolvable<br><b>Notes:</b> H V 6; vsBN; 2 main filam arms w some knots and branch.</red>
NGC5332	<b>NGC5332</b>: GALXY (E-SO) in Boötes<br><b>R.A.:</b> 13 52.1<br><b>Dec.:</b> +16 58<br><b>Magnitude:</b> 12.9<br><b>Surface brightness:</b> 12.6<br><b>Size:</b>  0.9 m x  0.9 m<br><b>Dreyer code:</b> vF; S; R</red>
UGC8839	<b>UGC8839</b>: GALXY (Ir-) in Boötes<br><b>R.A.:</b> 13 55.4<br><b>Dec.:</b> +17 47<br><b>Magnitude:</b> 13.1<br><b>Surface brightness:</b> 15.5<br><b>Size:</b>  4.0 m x  2.7 m</red>
NGC5405	<b>NGC5405</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 14 1.2<br><b>Dec.:</b> +7 42<br><b>Magnitude:</b> 13.4<br><b>Surface brightness:</b> 12.8<br><b>Size:</b>  0.8 m x  0.8 m<br><b>Dreyer code:</b> vF; iF; bM</red>
NGC5409	<b>NGC5409</b>: GALXY (SBb) in Boötes<br><b>R.A.:</b> 14 1.8<br><b>Dec.:</b> +9 29<br><b>Magnitude:</b> 13.3<br><b>Surface brightness:</b> 13.8<br><b>Size:</b>  1.7 m x  1.1 m<br><b>Dreyer code:</b> eF; R; 5416 f 26''</red>
NGC5411	<b>NGC5411</b>: GALXY (E-SO) in Boötes<br><b>R.A.:</b> 14 2.0<br><b>Dec.:</b> +8 56<br><b>Magnitude:</b> 13.3<br><b>Surface brightness:</b> 13.3<br><b>Size:</b>  1.4 m x  0.8 m<br><b>Dreyer code:</b> vvF<br><b>Notes:</b> sf of 2</red>
NGC5414	<b>NGC5414</b>: GALXY (Pec) in Boötes<br><b>R.A.:</b> 14 2.1<br><b>Dec.:</b> +9 56<br><b>Magnitude:</b> 13.8<br><b>Size:</b>  1 m x  0.8 m<br><b>Dreyer code:</b> S; F*centre; *10-11 nf<br><b>Notes:</b> Br of 3; vB main body w asym env streamer southeast</red>
NGC5416	<b>NGC5416</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 14 2.2<br><b>Dec.:</b> +9 26<br><b>Magnitude:</b> 13.3<br><b>Surface brightness:</b> 13.3<br><b>Size:</b>  1.4 m x  0.8 m<br><b>Dreyer code:</b> eF; vS; E; r<br><b>Notes:</b> H III 56; chaotic spir pattern</red>
NGC5417	<b>NGC5417</b>: GALXY (Sa) in Boötes<br><b>R.A.:</b> 14 2.2<br><b>Dec.:</b> +8 2<br><b>Magnitude:</b> 13.0<br><b>Surface brightness:</b> 12.7<br><b>Size:</b>  1.5 m x  0.6 m<br><b>Dreyer code:</b> cF; S; R; psbM; *p<br><b>Notes:</b> H III 11</red>
NGC5418	<b>NGC5418</b>: GALXY (SBbc) in Boötes<br><b>R.A.:</b> 14 2.3<br><b>Dec.:</b> +7 41<br><b>Magnitude:</b> 13.4<br><b>Surface brightness:</b> 12.7<br><b>Size:</b>  1.1 m x  0.5 m<br><b>Dreyer code:</b> vF; R; bM<br><b>Notes:</b> only bar vis on PA prints</red>
NGC5423	<b>NGC5423</b>: GALXY (E-SO) in Boötes<br><b>R.A.:</b> 14 2.8<br><b>Dec.:</b> +9 20<br><b>Magnitude:</b> 12.8<br><b>Surface brightness:</b> 13.1<br><b>Size:</b>  1.5 m x  0.9 m<br><b>Dreyer code:</b> vF; R; *in centre<br><b>Notes:</b> NGC 5431 at 4.8' PA 75; sev comps <15mag near</red>
NGC5424	<b>NGC5424</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 2.9<br><b>Dec.:</b> +9 25<br><b>Magnitude:</b> 13.1<br><b>Surface brightness:</b> 13.7<br><b>Size:</b>  1.6 m x  1.3 m<br><b>Dreyer code:</b> vF; R; *in centre</red>
NGC5431	<b>NGC5431</b>: GALXY (S pec) in Boötes<br><b>R.A.:</b> 14 3.1<br><b>Dec.:</b> +9 22<br><b>Magnitude:</b> 13.8<br><b>Surface brightness:</b> 12.7<br><b>Size:</b>  0.8 m x  0.6 m<br><b>Dreyer code:</b> vF</red>
NGC5434A	<b>NGC5434A</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 14 3.4<br><b>Dec.:</b> +9 27<br><b>Magnitude:</b> 14.3<br><b>Size:</b>  1.8 m x  1.8 m<br><b>Dreyer code:</b> vF; L<br><b>Notes:</b> P w NGC 5434B at 1.5</red>
NGC5434B	<b>NGC5434B</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 14 3.5<br><b>Dec.:</b> +9 28<br><b>Magnitude:</b> 14.7<br><b>Size:</b>  1.6 m x  0.3 m</red>
NGC5436	<b>NGC5436</b>: GALXY (Sa) in Boötes<br><b>R.A.:</b> 14 3.7<br><b>Dec.:</b> +9 34<br><b>Magnitude:</b> 13.9<br><b>Surface brightness:</b> 12.9<br><b>Size:</b>  1.1 m x  0.4 m<br><b>Dreyer code:</b> 3 vf; line; 2'-3'dist<br><b>Notes:</b> NGC 5437 at 3.4' PA 154</red>
NGC5437	<b>NGC5437</b>: GALXY (Sb) in Boötes<br><b>R.A.:</b> 14 3.8<br><b>Dec.:</b> +9 31<br><b>Magnitude:</b> 15.1<br><b>Size:</b>  0.9 m x  0.4 m<br><b>Dreyer code:</b> 3 vf; n one brightest</red>
NGC5438	<b>NGC5438</b>: GALXY (E-SO) in Boötes<br><b>R.A.:</b> 14 3.8<br><b>Dec.:</b> +9 37<br><b>Magnitude:</b> 14.7<br><b>Size:</b>  1.7 m x  1.6 m<br><b>Dreyer code:</b> 3 vf; nf *8.6</red>
NGC5446	<b>NGC5446</b>: GALXY (E-SO) in Boötes<br><b>R.A.:</b> 14 3.8<br><b>Dec.:</b> +9 37<br><b>Magnitude:</b> 14.4<br><b>Size:</b>  1.7 m x  1.6 m<br><b>Dreyer code:</b> eF; eS<br><b>Notes:</b> H III 57</red>
NGC5454	<b>NGC5454</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 4.8<br><b>Dec.:</b> +14 23<br><b>Magnitude:</b> 12.7<br><b>Surface brightness:</b> 13.6<br><b>Size:</b>  1.8 m x  1.3 m<br><b>Dreyer code:</b> pF; S<br><b>Notes:</b> P w UGC 8996 15.5mag 1.7'x0.2'</red>
UGC8995	<b>UGC8995</b>: GALXY (S(B)dm) in Boötes<br><b>R.A.:</b> 14 4.9<br><b>Dec.:</b> +8 49<br><b>Magnitude:</b> 13.4<br><b>Surface brightness:</b> 14.2<br><b>Size:</b>  2.3 m x  1.2 m</red>
NGC5456	<b>NGC5456</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 5.0<br><b>Dec.:</b> +11 52<br><b>Magnitude:</b> 12.9<br><b>Surface brightness:</b> 12.9<br><b>Size:</b>  1.2 m x  1 m<br><b>Dreyer code:</b> F; PS</red>
NGC5459	<b>NGC5459</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 5.0<br><b>Dec.:</b> +13 8<br><b>Magnitude:</b> 13.1<br><b>Surface brightness:</b> 13.1<br><b>Size:</b>  1.1 m x  1 m<br><b>Dreyer code:</b> F; S; lE; pB* sp</red>
NGC5466	<b>NGC5466</b>: GLOCL (XII) in Boötes<br><b>R.A.:</b> 14 5.5<br><b>Dec.:</b> +28 32<br><b>Magnitude:</b>  9.1<br><b>Size:</b>  9.2 m<br><b>Star magnitude:</b> 13.8<br><b>Other catalogs:</b>  H<br><b>Dreyer code:</b> Cl; L; vRi; vmC; st 11...<br><b>Notes:</b> H VI 9</red>
NGC5463A	<b>NGC5463A</b>: GALXY (S pec) in Boötes<br><b>R.A.:</b> 14 6.2<br><b>Dec.:</b> +9 21<br><b>Magnitude:</b> 14.0<br><b>Size:</b>  1.2 m x  0.5 m<br><b>Dreyer code:</b> eF; S; lE</red>
NGC5463B	<b>NGC5463B</b>: GALXY (E3) in Boötes<br><b>R.A.:</b> 14 6.2<br><b>Dec.:</b> +9 22<br><b>Magnitude:</b> 14.1<br><b>Size:</b>  0.3 m x  0.2 m<br><b>Notes:</b> H III 58; sp of 2; UGC 9017</red>
NGC5469	<b>NGC5469</b>: 1STAR in Boötes<br><b>R.A.:</b> 14 6.4<br><b>Dec.:</b> +9 26<br><b>Magnitude:</b> 15.5<br><b>Dreyer code:</b> vF; pS; R</red>
NGC5482	<b>NGC5482</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 8.5<br><b>Dec.:</b> +8 56<br><b>Magnitude:</b> 12.9<br><b>Surface brightness:</b> 12.9<br><b>Size:</b>  1.2 m x  0.9 m<br><b>Dreyer code:</b> eF; S<br><b>Notes:</b> H III 59</red>
NGC5487	<b>NGC5487</b>: GALXY (SBbc) in Boötes<br><b>R.A.:</b> 14 9.7<br><b>Dec.:</b> +8 4<br><b>Magnitude:</b> 14.6<br><b>Size:</b>  0.9 m x  0.4 m<br><b>Dreyer code:</b> eF</red>
NGC5490	<b>NGC5490</b>: GALXY (E2) in Boötes<br><b>R.A.:</b> 14 10.0<br><b>Dec.:</b> +17 33<br><b>Magnitude:</b> 12.1<br><b>Surface brightness:</b> 13.8<br><b>Size:</b>  2.5 m x  2.3 m<br><b>Dreyer code:</b> cF; cS; R; sbMF**<br><b>Notes:</b> H III 32; Brightest in group; sev 15m comps within 10'</red>
NGC5490A	<b>NGC5490A</b>: GALXY (Elliptical) in Boötes<br><b>R.A.:</b> 14 10.0<br><b>Dec.:</b> +17 33<br><b>Magnitude:</b> 13.0<br><b>Size:</b>  2.5 m x  2.3 m</red>
NGC5490B	<b>NGC5490B</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 14 10.1<br><b>Dec.:</b> +17 33<br><b>Magnitude:</b> 15.6<br><b>Size:</b>  0.6 m x  0.4 m</red>
NGC5490C	<b>NGC5490C</b>: GALXY (Sbc) in Boötes<br><b>R.A.:</b> 14 10.1<br><b>Dec.:</b> +17 37<br><b>Magnitude:</b> 13.9<br><b>Surface brightness:</b> 13.6<br><b>Size:</b>  1.1 m x  0.8 m<br><b>Notes:</b> At 5' nf NGC 5490; 7' s of IC 983</red>
NGC5500	<b>NGC5500</b>: GALXY (Elliptical) in Boötes<br><b>R.A.:</b> 14 10.3<br><b>Dec.:</b> +48 33<br><b>Magnitude:</b> 13.3<br><b>Surface brightness:</b> 13.1<br><b>Size:</b>  1 m x  0.9 m<br><b>Dreyer code:</b> cF; cS; iR<br><b>Notes:</b> H III 674</red>
NGC5497	<b>NGC5497</b>: GALXY (SBb) in Boötes<br><b>R.A.:</b> 14 10.5<br><b>Dec.:</b> +38 54<br><b>Magnitude:</b> 14.1<br><b>Surface brightness:</b> 13.7<br><b>Size:</b>  1.2 m x  0.7 m<br><b>Dreyer code:</b> eF; S; R; lbM<br><b>Notes:</b> f of 2</red>
NGC5492	<b>NGC5492</b>: GALXY (SB/P) in Boötes<br><b>R.A.:</b> 14 10.6<br><b>Dec.:</b> +19 37<br><b>Magnitude:</b> 12.8<br><b>Surface brightness:</b> 13.2<br><b>Size:</b>  2.4 m x  0.7 m<br><b>Dreyer code:</b> pB; vS; E<br><b>Notes:</b> H II 876; asym spindle; spir</red>
NGC5499	<b>NGC5499</b>: GALXY (Sa) in Boötes<br><b>R.A.:</b> 14 10.8<br><b>Dec.:</b> +35 55<br><b>Magnitude:</b> 13.5<br><b>Surface brightness:</b> 12.7<br><b>Size:</b>  0.9 m x  0.6 m<br><b>Dreyer code:</b> F; S; R; gbM</red>
NGC5008	<b>NGC5008</b>: GALXY (SBc) in Boötes<br><b>R.A.:</b> 14 11.0<br><b>Dec.:</b> +25 30<br><b>Magnitude:</b> 14.1<br><b>Size:</b>  2.4 m x  1.4 m<br><b>Dreyer code:</b> pF; pL; R</red>
NGC5498	<b>NGC5498</b>: GALXY (E-SO) in Boötes<br><b>R.A.:</b> 14 11.1<br><b>Dec.:</b> +25 42<br><b>Magnitude:</b> 13.6<br><b>Surface brightness:</b> 13.3<br><b>Size:</b>  1 m x  0.8 m<br><b>Dreyer code:</b> F; S; R; lbM</red>
NGC5504B	<b>NGC5504B</b>: GALXY (S pec) in Boötes<br><b>R.A.:</b> 14 12.2<br><b>Dec.:</b> +15 52<br><b>Magnitude:</b> 15.5<br><b>Size:</b>  0.7 m x  0.4 m</red>
NGC5504A	<b>NGC5504A</b>: GALXY (SBbc) in Boötes<br><b>R.A.:</b> 14 12.3<br><b>Dec.:</b> +15 50<br><b>Magnitude:</b> 13.9<br><b>Size:</b>  1.3 m x  1.1 m<br><b>Dreyer code:</b> vF; vlE; vlbM<br><b>Notes:</b> Brightest in group</red>
NGC5504C	<b>NGC5504C</b>: GALXY (Sd) in Boötes<br><b>R.A.:</b> 14 12.3<br><b>Dec.:</b> +15 53<br><b>Magnitude:</b> 15.5<br><b>Size:</b>  1 m x  0.4 m</red>
NGC5520	<b>NGC5520</b>: GALXY (Sb) in Boötes<br><b>R.A.:</b> 14 12.4<br><b>Dec.:</b> +50 21<br><b>Magnitude:</b> 12.4<br><b>Surface brightness:</b> 13.1<br><b>Size:</b>  2 m x  1.1 m<br><b>Dreyer code:</b> F; S; lE; stellar<br><b>Notes:</b> H III 676</red>
NGC5505	<b>NGC5505</b>: GALXY (SBa) in Boötes<br><b>R.A.:</b> 14 12.5<br><b>Dec.:</b> +13 18<br><b>Magnitude:</b> 13.2<br><b>Surface brightness:</b> 12.8<br><b>Size:</b>  1 m x  0.7 m<br><b>Dreyer code:</b> vF; pS; bet D*</red>
NGC5508	<b>NGC5508</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 12.5<br><b>Dec.:</b> +24 38<br><b>Magnitude:</b> 13.1<br><b>Surface brightness:</b> 14.1<br><b>Size:</b>  2 m x  1.3 m<br><b>Dreyer code:</b> eF; eS; R; lbM<br><b>Notes:</b> H I 255</red>
NGC5515	<b>NGC5515</b>: GALXY (Sab) in Boötes<br><b>R.A.:</b> 14 12.6<br><b>Dec.:</b> +39 19<br><b>Magnitude:</b> 12.9<br><b>Surface brightness:</b> 12.6<br><b>Size:</b>  1.3 m x  0.7 m<br><b>Dreyer code:</b> vF; S; vlE<br><b>Notes:</b> H III 685</red>
NGC5509	<b>NGC5509</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 12.7<br><b>Dec.:</b> +20 23<br><b>Magnitude:</b> 15.1<br><b>Size:</b>  1.1 m x  0.8 m<br><b>Dreyer code:</b> vF; S; R; stellar nucl</red>
NGC5512	<b>NGC5512</b>: GALXY (Elliptical) in Boötes<br><b>R.A.:</b> 14 12.7<br><b>Dec.:</b> +30 51<br><b>Magnitude:</b> 14.2<br><b>Size:</b>  0.5 m x  0.3 m<br><b>Dreyer code:</b> vF; vS; R; sbMN; r</red>
NGC5517	<b>NGC5517</b>: GALXY (Sa) in Boötes<br><b>R.A.:</b> 14 12.9<br><b>Dec.:</b> +35 43<br><b>Magnitude:</b> 13.8<br><b>Surface brightness:</b> 13.4<br><b>Size:</b>  1 m x  0.8 m<br><b>Dreyer code:</b> F; eS; R; bMN</red>
NGC5511A	<b>NGC5511A</b>: GALXY (Compact) in Boötes<br><b>R.A.:</b> 14 13.1<br><b>Dec.:</b> +8 37<br><b>Magnitude:</b> 15.0<br><b>Size:</b>  0.7 m x  0.7 m<br><b>Dreyer code:</b> vF; S; *10p</red>
NGC5511B	<b>NGC5511B</b>: GALXY (S pec) in Boötes<br><b>R.A.:</b> 14 13.1<br><b>Dec.:</b> +8 38<br><b>Magnitude:</b> 15.5<br><b>Size:</b>  0.4 m x  0.2 m</red>
NGC5513	<b>NGC5513</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 13.1<br><b>Dec.:</b> +20 25<br><b>Magnitude:</b> 12.6<br><b>Surface brightness:</b> 13.3<br><b>Size:</b>  1.9 m x  1.1 m<br><b>Dreyer code:</b> pB; pL; iR<br><b>Notes:</b> H II 877</red>
NGC5514	<b>NGC5514</b>: GALXY (Sab) in Boötes<br><b>R.A.:</b> 14 13.6<br><b>Dec.:</b> +7 40<br><b>Magnitude:</b> 12.7<br><b>Surface brightness:</b> 13.6<br><b>Size:</b>  1.4 m x  0.8 m<br><b>Dreyer code:</b> F; pS; R; lbM; *16 nf<br><b>Notes:</b> Double contact system is distorted w plumes</red>
NGC5518	<b>NGC5518</b>: GALXY (E-SO) in Boötes<br><b>R.A.:</b> 14 13.8<br><b>Dec.:</b> +20 51<br><b>Magnitude:</b> 15.0<br><b>Size:</b>  1 m x  1 m<br><b>Dreyer code:</b> F; vS; R; gbM<br><b>Notes:</b> H III 423</red>
NGC5524	<b>NGC5524</b>: 2STAR in Boötes<br><b>R.A.:</b> 14 13.8<br><b>Dec.:</b> +36 23<br><b>Magnitude:</b> 15.3<br><b>Dreyer code:</b> vF</red>
NGC5519	<b>NGC5519</b>: GALXY (Sa) in Boötes<br><b>R.A.:</b> 14 14.3<br><b>Dec.:</b> +7 31<br><b>Magnitude:</b> 13.1<br><b>Surface brightness:</b> 13.4<br><b>Size:</b>  1.6 m x  1 m<br><b>Dreyer code:</b> vF; pL; *10p<br><b>Notes:</b> P w NGC 5514</red>
NGC5570	<b>NGC5570</b>: GALXY (Sa) in Boötes<br><b>R.A.:</b> 14 14.3<br><b>Dec.:</b> +7 31<br><b>Magnitude:</b> 14.3<br><b>Size:</b>  1.6 m x  1 m<br><b>Dreyer code:</b> F; S; iR<br><b>Notes:</b> H III 12</red>
NGC5527	<b>NGC5527</b>: GALXY (Sbc) in Boötes<br><b>R.A.:</b> 14 14.5<br><b>Dec.:</b> +36 24<br><b>Magnitude:</b> 16.0<br><b>Size:</b>  0.8 m x  0.7 m<br><b>Dreyer code:</b> eeF</red>
NGC5522	<b>NGC5522</b>: GALXY (Sb) in Boötes<br><b>R.A.:</b> 14 14.8<br><b>Dec.:</b> +15 9<br><b>Magnitude:</b> 13.5<br><b>Surface brightness:</b> 13<br><b>Size:</b>  1.8 m x  0.4 m<br><b>Dreyer code:</b> vF; vS; E<br><b>Notes:</b> H III 644</red>
NGC5523	<b>NGC5523</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 14 14.9<br><b>Dec.:</b> +25 19<br><b>Magnitude:</b> 12.1<br><b>Surface brightness:</b> 13.8<br><b>Size:</b>  4.7 m x  1.3 m<br><b>Dreyer code:</b> F; pL; pmE90; *10 np<br><b>Notes:</b> H III 134; BM; no def N; many filam knotty arms</red>
NGC5529	<b>NGC5529</b>: GALXY (Sc) in Boötes<br><b>R.A.:</b> 14 15.6<br><b>Dec.:</b> +36 14<br><b>Magnitude:</b> 11.9<br><b>Surface brightness:</b> 13.5<br><b>Size:</b>  6 m x  0.7 m<br><b>Dreyer code:</b> cF; pL; vmE110; vgvmBM<br><b>Notes:</b> H III 414; dwarf irreg; v poor res.; almost exactly edgewise</red>
NGC5525	<b>NGC5525</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 15.7<br><b>Dec.:</b> +14 17<br><b>Magnitude:</b> 12.8<br><b>Surface brightness:</b> 13<br><b>Size:</b>  1.5 m x  0.9 m<br><b>Dreyer code:</b> pF; pS; iR; bM<br><b>Notes:</b> strong absorption along edge</red>
NGC5533	<b>NGC5533</b>: GALXY (Sab) in Boötes<br><b>R.A.:</b> 14 16.1<br><b>Dec.:</b> +35 21<br><b>Magnitude:</b> 11.8<br><b>Surface brightness:</b> 13.6<br><b>Size:</b>  3.1 m x  1.9 m<br><b>Dreyer code:</b> pB; R; vsmbM; 2or3*inv<br><b>Notes:</b> H II 418; vBN weak irreg out arms</red>
NGC5528	<b>NGC5528</b>: GALXY (Sb) in Boötes<br><b>R.A.:</b> 14 16.3<br><b>Dec.:</b> +8 18<br><b>Magnitude:</b> 14.8<br><b>Size:</b>  0.9 m x  0.3 m<br><b>Dreyer code:</b> eeF; pS; R; 2 vf * nr</red>
NGC5536	<b>NGC5536</b>: GALXY (SBa) in Boötes<br><b>R.A.:</b> 14 16.4<br><b>Dec.:</b> +39 30<br><b>Magnitude:</b> 13.5<br><b>Surface brightness:</b> 13.1<br><b>Size:</b>  0.9 m x  0.9 m<br><b>Dreyer code:</b> cF; vS; R; sp of 2<br><b>Notes:</b> H III 731; one-armed spiral w massive bar; P w NGC 5541 at 5.5'</red>
NGC5541	<b>NGC5541</b>: GALXY (S pec) in Boötes<br><b>R.A.:</b> 14 16.5<br><b>Dec.:</b> +39 35<br><b>Magnitude:</b> 12.8<br><b>Surface brightness:</b> 11.8<br><b>Size:</b>  0.8 m x  0.6 m<br><b>Dreyer code:</b> cF; S; R; gbM; nf of 2<br><b>Notes:</b> H III 732; sev galaxies near</red>
NGC5531	<b>NGC5531</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 16.7<br><b>Dec.:</b> +10 53<br><b>Magnitude:</b> 14.7<br><b>Size:</b>  0.9 m x  0.9 m<br><b>Dreyer code:</b> F; S; R; 5532 f 10''<br><b>Notes:</b> Double system</red>
NGC5532A	<b>NGC5532A</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 16.9<br><b>Dec.:</b> +10 48<br><b>Magnitude:</b> 13.3<br><b>Size:</b>  1.6 m x  1.6 m<br><b>Dreyer code:</b> vF; vS; R; gbM; r<br><b>Notes:</b> H III 47; P w NGC 5531 at 5.2'; S0 w S comp superimp ssf center</red>
NGC5532B	<b>NGC5532B</b>: GALXY (SO) in Boötes<br><b>R.A.:</b> 14 16.9<br><b>Dec.:</b> +10 48<br><b>Magnitude:</b> 16.0<br><b>Size:</b>  0.3 m x  0.2 m</red>
NGC5544	<b>NGC5544</b>: GALXY (SBO-a) in Boötes<br><b>R.A.:</b> 14 17.0<br><b>Dec.:</b> +36 34<br><b>Magnitude:</b> 13.2<br><b>Size:</b>  0.9 m x  0.9 m<br><b>Dreyer code:</b> F; pS; E80; Dneb w 5545<br><b>Notes:</b> H II 419; P w NGC 5545; disturbed; Arp 199</red>
